rank,address_hex,kind,score,no_target,target_left,target_right,manual_aim,delta_left,delta_right,delta_manual,opposition,symmetry,sign_opposed,horizontal_score,left_score,right_score,manual_score
1669,0x000E8900,MANUAL_AIM_CANDIDATE,0.0070172348569031,-7.62939453125e-06,-0.00012208191037644,-0.0078172739595175,-0.0078172739595175,-0.00011445251584519,-0.0078096445649862,-0.0078096445649862,0.007695192049141,0.007695192049141,false,0.0,-0.0045713342231466,0.006971453850565,0.0070172348569031
1670,0x000D7148,MANUAL_AIM_CANDIDATE,0.0069788684952073,-7.62939453125e-06,-0.0004885793896392,-0.0078153666108847,-0.0078153666108847,-0.00048094999510795,-0.0078077372163534,-0.0078077372163534,0.0073267872212455,0.0073267872212455,false,0.0,-0.0042036923347041,0.0067864884971641,0.0069788684952073
1671,0x000E8948,MANUAL_AIM_CANDIDATE,0.0069788684952073,-7.62939453125e-06,-0.0004885793896392,-0.0078153666108847,-0.0078153666108847,-0.00048094999510795,-0.0078077372163534,-0.0078077372163534,0.0073267872212455,0.0073267872212455,false,0.0,-0.0042036923347041,0.0067864884971641,0.0069788684952073
1672,0x000D34DC,ARM_RIGHT_CANDIDATE,0.0069415859179571,-0.002653060015291,0.0078729810193181,0.0095818610861897,-0.0029562066774815,0.010526041034609,0.012234921101481,-0.00030314666219056,0.0017088800668716,0.0017088800668716,false,0.0,0.0043782658176497,0.0069415859179571,-0.0019729495514184
1673,0x000E8360,ARM_RIGHT_CANDIDATE,0.0069249099047738,-0.00012208191037644,-0.00012208191037644,-0.0078163202852011,-0.0078153666108847,0.0,-0.0076942383748246,-0.0076932847005082,0.0076942383748246,0.0076942383748246,false,0.0,-0.0046164476574631,0.0069249099047738,0.0069238608630258
1674,0x000E83B0,ARM_RIGHT_CANDIDATE,0.0069248145373422,-0.00012208191037644,-0.00012208191037644,-0.0078163202852011,-0.0078163202852011,0.0,-0.0076942383748246,-0.0076942383748246,0.0076942383748246,0.0076942383748246,false,0.0,-0.0046165430248948,0.0069248145373422,0.0069248145373422
1675,0x000D6D28,MANUAL_AIM_CANDIDATE,0.0069244332538801,-0.0078163202852011,-0.0078125074505806,-0.00012208191037644,-0.00012208191037644,3.8128346204758e-06,0.0076942383748246,0.0076942383748246,0.0076904255402042,0.0076904255402042,false,0.0,-0.0046127301902743,0.0069229081200319,0.0069244332538801
1676,0x000E8528,MANUAL_AIM_CANDIDATE,0.0069244332538801,-0.0078163202852011,-0.0078125074505806,-0.00012208191037644,-0.00012208191037644,3.8128346204758e-06,0.0076942383748246,0.0076942383748246,0.0076904255402042,0.0076904255402042,false,0.0,-0.0046127301902743,0.0069229081200319,0.0069244332538801
1677,0x000E9008,MANUAL_AIM_CANDIDATE,0.0068882601568475,-0.00012208191037644,-0.0004885793896392,-0.0078153666108847,-0.0078163202852011,-0.00036649747926276,-0.0076932847005082,-0.0076942383748246,0.0073267872212455,0.0073267872212455,false,0.0,-0.0042495687084738,0.0067406121233944,0.0068882601568475
1678,0x000D7808,MANUAL_AIM_CANDIDATE,0.0068873064825311,-0.00012208191037644,-0.0004885793896392,-0.0078153666108847,-0.0078153666108847,-0.00036649747926276,-0.0076932847005082,-0.0076932847005082,0.0073267872212455,0.0073267872212455,false,0.0,-0.0042494733410422,0.006740707490826,0.0068873064825311
1679,0x000D7400,MANUAL_AIM_CANDIDATE,0.0065958221326582,-0.0078172739595175,-0.0078153666108847,-0.00048837077338248,-0.00048837077338248,1.9073486328125e-06,0.007328903186135,0.007328903186135,0.0073269958375022,0.0073269958375022,false,0.0,-0.0043954345630482,0.0065950591932051,0.0065958221326582
1680,0x000E8C00,MANUAL_AIM_CANDIDATE,0.0065958221326582,-0.0078172739595175,-0.0078153666108847,-0.00048837077338248,-0.00048837077338248,1.9073486328125e-06,0.007328903186135,0.007328903186135,0.0073269958375022,0.0073269958375022,false,0.0,-0.0043954345630482,0.0065950591932051,0.0065958221326582
1681,0x000E8068,MANUAL_AIM_CANDIDATE,0.0065950621734373,-0.0004885793896392,-0.0004885793896392,-0.0078153666108847,-0.0078163202852011,0.0,-0.0073267872212455,-0.0073277408955619,0.0073267872212455,0.0073267872212455,false,0.0,-0.0043961677001789,0.0065940131316893,0.0065950621734373
1682,0x000D7608,ARM_RIGHT_CANDIDATE,0.0065941084991209,-0.0004885793896392,-0.0004885793896392,-0.0078153666108847,-0.0078153666108847,0.0,-0.0073267872212455,-0.0073267872212455,0.0073267872212455,0.0073267872212455,false,0.0,-0.0043960723327473,0.0065941084991209,0.0065941084991209
1683,0x000D7748,ARM_RIGHT_CANDIDATE,0.0065941084991209,-0.0004885793896392,-0.0004885793896392,-0.0078153666108847,-0.0078153666108847,0.0,-0.0073267872212455,-0.0073267872212455,0.0073267872212455,0.0073267872212455,false,0.0,-0.0043960723327473,0.0065941084991209,0.0065941084991209
1684,0x000E8E08,ARM_RIGHT_CANDIDATE,0.0065941084991209,-0.0004885793896392,-0.0004885793896392,-0.0078153666108847,-0.0078153666108847,0.0,-0.0073267872212455,-0.0073267872212455,0.0073267872212455,0.0073267872212455,false,0.0,-0.0043960723327473,0.0065941084991209,0.0065941084991209
1685,0x000E8F48,ARM_RIGHT_CANDIDATE,0.0065941084991209,-0.0004885793896392,-0.0004885793896392,-0.0078153666108847,-0.0078153666108847,0.0,-0.0073267872212455,-0.0073267872212455,0.0073267872212455,0.0073267872212455,false,0.0,-0.0043960723327473,0.0065941084991209,0.0065941084991209
1686,0x000D7C58,MANUAL_AIM_CANDIDATE,0.0062994256732054,-0.0078153666108847,-0.00048848998267204,-1.9073486328125e-06,-1.9073486328125e-06,0.0073268766282126,0.0078134592622519,0.0078134592622519,0.00048658263403922,0.00048658263403922,false,0.0,0.0026388010708615,0.0033686750219204,0.0062994256732054
1687,0x000E9458,MANUAL_AIM_CANDIDATE,0.0062994256732054,-0.0078153666108847,-0.00048848998267204,-1.9073486328125e-06,-1.9073486328125e-06,0.0073268766282126,0.0078134592622519,0.0078134592622519,0.00048658263403922,0.00048658263403922,false,0.0,0.0026388010708615,0.0033686750219204,0.0062994256732054
1688,0x000D7788,MANUAL_AIM_CANDIDATE,0.0062958106514998,-0.0078172739595175,-0.0004885793896392,-7.62939453125e-06,-7.62939453125e-06,0.0073286945698783,0.0078096445649862,0.0078096445649862,0.00048094999510795,0.00048094999510795,false,0.0,0.0026429078308865,0.0033643328235485,0.0062958106514998
1689,0x000D7B30,MANUAL_AIM_CANDIDATE,0.0062958106514998,-0.0078172739595175,-0.0004885793896392,-7.62939453125e-06,-7.62939453125e-06,0.0073286945698783,0.0078096445649862,0.0078096445649862,0.00048094999510795,0.00048094999510795,false,0.0,0.0026429078308865,0.0033643328235485,0.0062958106514998
1690,0x000E8F88,MANUAL_AIM_CANDIDATE,0.0062958106514998,-0.0078172739595175,-0.0004885793896392,-7.62939453125e-06,-7.62939453125e-06,0.0073286945698783,0.0078096445649862,0.0078096445649862,0.00048094999510795,0.00048094999510795,false,0.0,0.0026429078308865,0.0033643328235485,0.0062958106514998
1691,0x000D7C88,MANUAL_AIM_CANDIDATE,0.0062576350246673,-0.0078153666108847,-0.00012208191037644,-7.62939453125e-06,-7.62939453125e-06,0.0076932847005082,0.0078077372163534,0.0078077372163534,0.00011445251584519,0.00011445251584519,false,0.0,0.0030086423706962,0.003180321144464,0.0062576350246673
1692,0x000E9488,MANUAL_AIM_CANDIDATE,0.0062576350246673,-0.0078153666108847,-0.00012208191037644,-7.62939453125e-06,-7.62939453125e-06,0.0076932847005082,0.0078077372163534,0.0078077372163534,0.00011445251584519,0.00011445251584519,false,0.0,0.0030086423706962,0.003180321144464,0.0062576350246673
1693,0x000D5D38,MANUAL_AIM_CANDIDATE,0.0062507674098015,-1.9073486328125e-06,-0.0078153666108847,-0.0078153666108847,-0.0078153666108847,-0.0078134592622519,-0.0078134592622519,-0.0078134592622519,0.0,0.0,false,0.0,0.0031253837049007,0.0031253837049007,0.0062507674098015
1694,0x000E7538,MANUAL_AIM_CANDIDATE,0.0062507674098015,-1.9073486328125e-06,-0.0078153666108847,-0.0078153666108847,-0.0078153666108847,-0.0078134592622519,-0.0078134592622519,-0.0078134592622519,0.0,0.0,false,0.0,0.0031253837049007,0.0031253837049007,0.0062507674098015
1695,0x000D6D98,MANUAL_AIM_CANDIDATE,0.0062479063868523,-7.62939453125e-06,-0.0078153666108847,-0.0078172739595175,-0.0078172739595175,-0.0078077372163534,-0.0078096445649862,-0.0078096445649862,1.9073486328125e-06,1.9073486328125e-06,false,0.0,0.0031219504773617,0.0031248115003109,0.0062479063868523
1696,0x000E8598,MANUAL_AIM_CANDIDATE,0.0062479063868523,-7.62939453125e-06,-0.0078153666108847,-0.0078172739595175,-0.0078172739595175,-0.0078077372163534,-0.0078096445649862,-0.0078096445649862,1.9073486328125e-06,1.9073486328125e-06,false,0.0,0.0031219504773617,0.0031248115003109,0.0062479063868523
1697,0x000D7288,MANUAL_AIM_CANDIDATE,0.006247715651989,-0.0078172739595175,-7.62939453125e-06,-7.62939453125e-06,-7.62939453125e-06,0.0078096445649862,0.0078096445649862,0.0078096445649862,0.0,0.0,false,0.0,0.0031238578259945,0.0031238578259945,0.006247715651989
1698,0x000E8A88,MANUAL_AIM_CANDIDATE,0.006247715651989,-0.0078172739595175,-7.62939453125e-06,-7.62939453125e-06,-7.62939453125e-06,0.0078096445649862,0.0078096445649862,0.0078096445649862,0.0,0.0,false,0.0,0.0031238578259945,0.0031238578259945,0.006247715651989
1699,0x000D6300,MANUAL_AIM_CANDIDATE,0.0062461897730827,-0.0078153666108847,-7.62939453125e-06,-7.62939453125e-06,-7.62939453125e-06,0.0078077372163534,0.0078077372163534,0.0078077372163534,0.0,0.0,false,0.0,0.0031230948865414,0.0031230948865414,0.0062461897730827
1700,0x000E7B00,MANUAL_AIM_CANDIDATE,0.0062461897730827,-0.0078153666108847,-7.62939453125e-06,-7.62939453125e-06,-7.62939453125e-06,0.0078077372163534,0.0078077372163534,0.0078077372163534,0.0,0.0,false,0.0,0.0031230948865414,0.0031230948865414,0.0062461897730827
1701,0x000D6460,MANUAL_AIM_CANDIDATE,0.0062439024448395,-0.0078125074505806,-7.62939453125e-06,-7.62939453125e-06,-7.62939453125e-06,0.0078048780560493,0.0078048780560493,0.0078048780560493,0.0,0.0,false,0.0,0.0031219512224197,0.0031219512224197,0.0062439024448395
1702,0x000E7C60,MANUAL_AIM_CANDIDATE,0.0062439024448395,-0.0078125074505806,-7.62939453125e-06,-7.62939453125e-06,-7.62939453125e-06,0.0078048780560493,0.0078048780560493,0.0078048780560493,0.0,0.0,false,0.0,0.0031219512224197,0.0031219512224197,0.0062439024448395
1703,0x000D3468,ARM_LEFT_CANDIDATE,0.0062197591527365,-0.0026753284037113,0.0059602633118629,0.0010189990280196,0.0030113600660115,0.0086355917155743,0.0036943274317309,0.0056866884697229,0.0049412642838433,0.0049412642838433,false,0.0,0.0062197591527365,-0.0011921372730285,0.0044536965549923
1704,0x000D5DC0,MANUAL_AIM_CANDIDATE,0.0061561536393128,-0.0078172739595175,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,0.007695192049141,0.007695192049141,0.007695192049141,0.0,0.0,false,0.0,0.0030780768196564,0.0030780768196564,0.0061561536393128
1705,0x000D5E10,MANUAL_AIM_CANDIDATE,0.0061561536393128,-0.0078172739595175,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,0.007695192049141,0.007695192049141,0.007695192049141,0.0,0.0,false,0.0,0.0030780768196564,0.0030780768196564,0.0061561536393128
1706,0x000D5E60,MANUAL_AIM_CANDIDATE,0.0061561536393128,-0.0078172739595175,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,0.007695192049141,0.007695192049141,0.007695192049141,0.0,0.0,false,0.0,0.0030780768196564,0.0030780768196564,0.0061561536393128
1707,0x000D5FA8,MANUAL_AIM_CANDIDATE,0.0061561536393128,-0.0078172739595175,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,0.007695192049141,0.007695192049141,0.007695192049141,0.0,0.0,false,0.0,0.0030780768196564,0.0030780768196564,0.0061561536393128
1708,0x000D60E0,MANUAL_AIM_CANDIDATE,0.0061561536393128,-0.0078172739595175,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,0.007695192049141,0.007695192049141,0.007695192049141,0.0,0.0,false,0.0,0.0030780768196564,0.0030780768196564,0.0061561536393128
1709,0x000E75C0,MANUAL_AIM_CANDIDATE,0.0061561536393128,-0.0078172739595175,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,0.007695192049141,0.007695192049141,0.007695192049141,0.0,0.0,false,0.0,0.0030780768196564,0.0030780768196564,0.0061561536393128
1710,0x000E7610,MANUAL_AIM_CANDIDATE,0.0061561536393128,-0.0078172739595175,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,0.007695192049141,0.007695192049141,0.007695192049141,0.0,0.0,false,0.0,0.0030780768196564,0.0030780768196564,0.0061561536393128
1711,0x000E7660,MANUAL_AIM_CANDIDATE,0.0061561536393128,-0.0078172739595175,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,0.007695192049141,0.007695192049141,0.007695192049141,0.0,0.0,false,0.0,0.0030780768196564,0.0030780768196564,0.0061561536393128
1712,0x000E77A8,MANUAL_AIM_CANDIDATE,0.0061561536393128,-0.0078172739595175,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,0.007695192049141,0.007695192049141,0.007695192049141,0.0,0.0,false,0.0,0.0030780768196564,0.0030780768196564,0.0061561536393128
1713,0x000E78E0,MANUAL_AIM_CANDIDATE,0.0061561536393128,-0.0078172739595175,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,0.007695192049141,0.007695192049141,0.007695192049141,0.0,0.0,false,0.0,0.0030780768196564,0.0030780768196564,0.0061561536393128
1714,0x000D6AC0,MANUAL_AIM_CANDIDATE,0.0061553906998597,-0.0078163202852011,-0.00012208191037644,-0.00012208191037644,-0.00012208191037644,0.0076942383748246,0.0076942383748246,0.0076942383748246,0.0,0.0,false,0.0,0.0030776953499299,0.0030776953499299,0.0061553906998597
1715,0x000D5D88,MANUAL_AIM_CANDIDATE,0.0061546277604066,-0.00012208191037644,-0.0078153666108847,-0.0078153666108847,-0.0078153666108847,-0.0076932847005082,-0.0076932847005082,-0.0076932847005082,0.0,0.0,false,0.0,0.0030773138802033,0.0030773138802033,0.0061546277604066
1716,0x000E7588,MANUAL_AIM_CANDIDATE,0.0061546277604066,-0.00012208191037644,-0.0078153666108847,-0.0078153666108847,-0.0078153666108847,-0.0076932847005082,-0.0076932847005082,-0.0076932847005082,0.0,0.0,false,0.0,0.0030773138802033,0.0030773138802033,0.0061546277604066
1717,0x000D72F8,MANUAL_AIM_CANDIDATE,0.0061518637812696,-0.00012208191037644,-0.0078172739595175,-0.0078125074505806,-0.0078125074505806,-0.007695192049141,-0.0076904255402042,-0.0076904255402042,4.766508936882e-06,4.766508936882e-06,false,0.0,0.0030809367250185,0.0030737869616132,0.0061518637812696
1718,0x000E8AF8,MANUAL_AIM_CANDIDATE,0.0061518637812696,-0.00012208191037644,-0.0078172739595175,-0.0078125074505806,-0.0078125074505806,-0.007695192049141,-0.0076904255402042,-0.0076904255402042,4.766508936882e-06,4.766508936882e-06,false,0.0,0.0030809367250185,0.0030737869616132,0.0061518637812696
1719,0x000D75F8,MANUAL_AIM_CANDIDATE,0.0061447083877283,-0.0078172739595175,-7.62939453125e-06,-0.00012208191037644,-0.00012208191037644,0.0078096445649862,0.007695192049141,0.007695192049141,0.00011445251584519,0.00011445251584519,false,0.0,0.0031925293355016,0.0030208505617338,0.0061447083877283
1720,0x000E8DF8,MANUAL_AIM_CANDIDATE,0.0061447083877283,-0.0078172739595175,-7.62939453125e-06,-0.00012208191037644,-0.00012208191037644,0.0078096445649862,0.007695192049141,0.007695192049141,0.00011445251584519,0.00011445251584519,false,0.0,0.0031925293355016,0.0030208505617338,0.0061447083877283
1721,0x000D6C20,MANUAL_AIM_CANDIDATE,0.0061433732436853,-0.0078163202852011,-1.9073486328125e-06,-0.00012208191037644,-0.00012208191037644,0.0078144129365683,0.0076942383748246,0.0076942383748246,0.00012017456174362,0.00012017456174362,false,0.0,0.0031978699116735,0.003017608069058,0.0061433732436853
1722,0x000E8420,MANUAL_AIM_CANDIDATE,0.0061433732436853,-0.0078163202852011,-1.9073486328125e-06,-0.00012208191037644,-0.00012208191037644,0.0078144129365683,0.0076942383748246,0.0076942383748246,0.00012017456174362,0.00012017456174362,false,0.0,0.0031978699116735,0.003017608069058,0.0061433732436853
1723,0x000F8F08,ARM_HORIZONTAL_CANDIDATE,0.0060963155701756,0.0,0.0056243361905217,-0.00015732645988464,0.0,0.0056243361905217,-0.00015732645988464,0.0,0.0057816626504064,0.0054670097306371,true,0.0060963155701756,0.0055456729605794,-0.0026548416353762,-0.00057816626504064
1724,0x00105D48,MANUAL_AIM_CANDIDATE,0.0060843350365758,0.0,0.0,0.0,0.0060843350365758,0.0,0.0,0.0060843350365758,0.0,0.0,false,0.0,-0.00060843350365758,-0.00060843350365758,0.0060843350365758
1725,0x000691F0,MANUAL_AIM_CANDIDATE,0.0060729997931048,0.0063476581126451,0.0063476581126451,0.0063476581126451,0.00027465831954032,0.0,0.0,-0.0060729997931048,0.0,0.0,false,0.0,-0.00060729997931048,-0.00060729997931048,0.0060729997931048
1726,0x000F8E04,ARM_RIGHT_CANDIDATE,0.0060558104742086,0.0,-0.00041784255881794,-0.0062647317536175,0.0,-0.00041784255881794,-0.0062647317536175,0.0,0.0058468891947996,0.0058468891947996,false,0.0,-0.0027145233179908,0.0060558104742086,-0.00066825743124355
1727,0x000D6318,MANUAL_AIM_CANDIDATE,0.0058698221109807,-0.0004885793896392,-0.0078258570283651,-0.0078258570283651,-0.0078258570283651,-0.0073372776387259,-0.0073372776387259,-0.0073372776387259,0.0,0.0,false,0.0,0.0029349110554904,0.0029349110554904,0.0058698221109807
1728,0x000E7B18,MANUAL_AIM_CANDIDATE,0.0058698221109807,-0.0004885793896392,-0.0078258570283651,-0.0078258570283651,-0.0078258570283651,-0.0073372776387259,-0.0073372776387259,-0.0073372776387259,0.0,0.0,false,0.0,0.0029349110554904,0.0029349110554904,0.0058698221109807
1729,0x000D6308,MANUAL_AIM_CANDIDATE,0.0058631463907659,-0.0078172739595175,-0.0004883409710601,-0.0004883409710601,-0.0004883409710601,0.0073289329884574,0.0073289329884574,0.0073289329884574,0.0,0.0,false,0.0,0.002931573195383,0.002931573195383,0.0058631463907659
1730,0x000E7B08,MANUAL_AIM_CANDIDATE,0.0058631463907659,-0.0078172739595175,-0.0004883409710601,-0.0004883409710601,-0.0004883409710601,0.0073289329884574,0.0073289329884574,0.0073289329884574,0.0,0.0,false,0.0,0.002931573195383,0.002931573195383,0.0058631463907659
1731,0x000D5F88,MANUAL_AIM_CANDIDATE,0.0058621927164495,-0.0078163202852011,-0.0004885793896392,-0.0004885793896392,-0.0004885793896392,0.0073277408955619,0.0073277408955619,0.0073277408955619,0.0,0.0,false,0.0,0.0029310963582247,0.0029310963582247,0.0058621927164495
1732,0x000D6058,MANUAL_AIM_CANDIDATE,0.0058621927164495,-0.0004885793896392,-0.0078153666108847,-0.0078172739595175,-0.0078163202852011,-0.0073267872212455,-0.0073286945698783,-0.0073277408955619,1.9073486328125e-06,1.9073486328125e-06,false,0.0,0.0029296658467501,0.0029325268696994,0.0058621927164495
1733,0x000D6138,MANUAL_AIM_CANDIDATE,0.0058621927164495,-0.0004885793896392,-0.0078163202852011,-0.0078163202852011,-0.0078163202852011,-0.0073277408955619,-0.0073277408955619,-0.0073277408955619,0.0,0.0,false,0.0,0.0029310963582247,0.0029310963582247,0.0058621927164495
1734,0x000D6160,MANUAL_AIM_CANDIDATE,0.0058621927164495,-0.0078163202852011,-0.0004885793896392,-0.0004885793896392,-0.0004885793896392,0.0073277408955619,0.0073277408955619,0.0073277408955619,0.0,0.0,false,0.0,0.0029310963582247,0.0029310963582247,0.0058621927164495
1735,0x000D6188,MANUAL_AIM_CANDIDATE,0.0058621927164495,-0.0004885793896392,-0.0078163202852011,-0.0078163202852011,-0.0078163202852011,-0.0073277408955619,-0.0073277408955619,-0.0073277408955619,0.0,0.0,false,0.0,0.0029310963582247,0.0029310963582247,0.0058621927164495
1736,0x000D61B0,MANUAL_AIM_CANDIDATE,0.0058621927164495,-0.0078163202852011,-0.0004885793896392,-0.0004885793896392,-0.0004885793896392,0.0073277408955619,0.0073277408955619,0.0073277408955619,0.0,0.0,false,0.0,0.0029310963582247,0.0029310963582247,0.0058621927164495
1737,0x000D61D8,MANUAL_AIM_CANDIDATE,0.0058621927164495,-0.0004885793896392,-0.0078163202852011,-0.0078163202852011,-0.0078163202852011,-0.0073277408955619,-0.0073277408955619,-0.0073277408955619,0.0,0.0,false,0.0,0.0029310963582247,0.0029310963582247,0.0058621927164495
